Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
35.0,1492.17151,1225.48853,2662.11743,1030.32776,1619.83691,2037.34998,1030.15906,1203.86096,668.11646,177.50298,121.79192,96.96646,3724.15063,906.6441,261.98282,174.3243,191.76047,306.9725
34.67,1492.17151,1226.42688,2662.11743,1029.41028,1621.29822,2038.74353,1030.66626,1204.81335,669.36682,177.50298,121.79192,96.96646,3724.15063,929.23322,261.98282,174.3243,191.76047,306.9725
34.67,1492.17151,1227.36523,2662.11743,1029.41028,1622.75952,2040.83374,1031.68066,1205.76587,669.78363,177.50298,121.79192,96.96646,3729.71924,905.61731,261.98282,174.3243,191.76047,306.9725
35.0,1492.17151,1226.42688,2661.16553,1029.41028,1621.29822,2039.44019,1031.17346,1205.28967,669.36682,177.50298,121.17053,96.96646,3728.60547,906.6441,261.98282,174.3243,191.76047,306.9725
35.0,1491.34985,1226.42688,2661.16553,1029.41028,1622.02881,2040.13696,1031.68066,1205.28967,669.36682,177.50298,121.17053,96.01581,3729.71924,929.23322,261.98282,174.3243,191.76047,306.9725
34.67,1492.99329,1226.42688,2660.21338,1029.41028,1621.29822,2039.44019,1031.17346,1205.28967,668.95001,177.50298,121.17053,96.96646,3728.60547,929.23322,261.98282,174.3243,191.76047,306.9725
34.67,1492.99329,1227.36523,2662.11743,1029.41028,1622.75952,2040.13696,1031.68066,1205.76587,669.78363,177.50298,121.79192,96.96646,3729.71924,906.6441,261.98282,174.3243,191.76047,308.15317
35.0,1492.17151,1227.36523,2661.16553,1029.41028,1622.75952,2040.83374,1031.68066,1205.76587,669.78363,177.50298,121.79192,96.96646,3730.83276,932.31354,261.98282,174.3243,191.76047,308.15317
35.0,1492.99329,1227.36523,2661.16553,1029.41028,1622.75952,2040.13696,1031.68066,1205.76587,669.78363,177.50298,121.17053,96.96646,3729.71924,906.6441,261.98282,174.3243,191.76047,306.9725
34.67,1492.17151,1227.36523,2662.11743,1029.41028,1622.75952,2040.13696,1031.68066,1205.28967,669.78363,177.50298,121.79192,96.96646,3726.37817,906.6441,261.98282,174.3243,191.76047,306.9725
34.67,1492.99329,1227.36523,2662.11743,1029.41028,1622.02881,2040.83374,1031.68066,1205.76587,668.95001,177.88553,121.79192,96.96646,3731.94653,930.26001,261.98282,174.3243,191.76047,306.9725
34.67,1492.99329,1227.36523,2663.06958,1029.41028,1622.75952,2040.13696,1031.68066,1205.76587,669.78363,177.88553,121.17053,96.96646,3730.83276,930.26001,261.98282,174.3243,191.76047,306.9725
35.0,1492.99329,1227.36523,2661.16553,1029.41028,1622.75952,2040.83374,1031.68066,1205.76587,670.20038,177.50298,121.79192,96.96646,3729.71924,930.26001,261.98282,174.3243,191.76047,306.9725
