Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
35.33,707.4668,543.30615,1167.2948,445.89429,820.51282,1054.90686,496.05887,654.78992,411.78979,115.14741,77.05203,62.743,2335.38989,615.03943,178.04659,116.21619,123.33889,200.71278
35.67,708.28845,543.30615,1167.2948,445.89429,821.24347,1055.60364,496.56607,655.26611,411.37302,115.14741,77.05203,62.743,2335.38989,616.06622,178.04659,116.21619,123.33889,200.71278
35.67,707.4668,543.30615,1167.2948,445.89429,821.24347,1055.60364,496.56607,655.26611,411.78979,115.14741,77.05203,62.743,2337.61743,617.09302,178.04659,116.21619,123.33889,200.71278
36.0,709.11017,543.30615,1167.2948,445.89429,821.97406,1055.60364,497.0733,655.74231,411.78979,115.14741,77.05203,62.743,2336.50366,600.66455,178.89442,116.21619,123.33889,200.71278
35.67,708.28845,543.30615,1167.2948,445.89429,821.24347,1055.60364,496.56607,655.26611,411.78979,115.14741,77.05203,62.743,2339.84473,617.09302,178.89442,116.21619,123.33889,200.71278
35.67,707.4668,543.30615,1167.2948,445.89429,821.24347,1056.30042,497.0733,655.74231,411.78979,115.14741,77.05203,62.743,2337.61743,616.06622,178.04659,116.21619,123.33889,200.71278
35.67,707.4668,543.30615,1167.2948,445.89429,821.97406,1056.30042,497.0733,655.74231,412.20657,115.52995,77.05203,62.743,2338.73096,615.03943,178.04659,116.21619,123.33889,200.71278
36.0,708.28845,543.30615,1166.34265,445.89429,821.97406,1056.30042,497.0733,655.74231,412.20657,115.14741,77.05203,62.743,2338.73096,621.20007,178.04659,116.21619,123.33889,200.71278
36.0,708.28845,543.30615,1167.2948,445.89429,821.97406,1056.30042,497.0733,655.74231,412.20657,115.14741,77.05203,62.743,2336.50366,600.66455,178.04659,117.04631,123.33889,200.71278
35.67,708.28845,543.30615,1166.34265,445.89429,821.97406,1056.30042,497.0733,655.26611,412.20657,115.52995,77.05203,62.743,2337.61743,617.09302,178.04659,116.21619,123.33889,200.71278
35.67,708.28845,543.30615,1167.2948,445.89429,821.97406,1056.30042,497.0733,655.74231,412.20657,115.14741,77.05203,62.743,2336.50366,599.63776,178.04659,117.04631,123.33889,200.71278
36.0,708.28845,543.30615,1166.34265,445.89429,821.97406,1056.30042,497.0733,655.74231,411.78979,115.14741,77.05203,62.743,2338.73096,616.06622,178.04659,116.21619,123.33889,200.71278
36.0,707.4668,543.30615,1167.2948,445.89429,821.97406,1056.30042,497.0733,655.74231,412.20657,115.14741,77.05203,62.743,2337.61743,600.66455,178.04659,117.04631,123.33889,200.71278
35.67,708.28845,543.30615,1167.2948,445.89429,821.97406,1056.30042,497.0733,655.74231,411.78979,115.14741,77.05203,62.743,2338.73096,618.11975,178.04659,116.21619,123.33889,200.71278
35.67,708.28845,543.30615,1166.34265,445.89429,821.97406,1054.90686,496.56607,655.26611,411.78979,115.52995,77.05203,62.743,2338.73096,618.11975,178.04659,116.21619,123.33889,200.71278
35.67,708.28845,543.30615,1165.3905,445.89429,821.24347,1055.60364,496.56607,655.26611,412.20657,115.14741,77.05203,62.743,2336.50366,600.66455,178.04659,116.21619,123.33889,200.71278
36.0,708.28845,543.30615,1166.34265,445.89429,821.24347,1056.30042,496.56607,655.26611,411.78979,115.14741,77.05203,62.743,2336.50366,616.06622,178.04659,116.21619,123.33889,200.71278
36.0,707.4668,543.30615,1167.2948,445.89429,821.24347,1056.30042,496.56607,655.74231,412.20657,115.14741,77.05203,62.743,2337.61743,600.66455,178.04659,116.21619,123.33889,200.71278
35.67,708.28845,543.30615,1166.34265,445.89429,821.24347,1056.30042,496.56607,655.26611,411.78979,115.14741,77.05203,62.743,2336.50366,617.09302,178.04659,116.21619,123.33889,200.71278
36.0,707.4668,543.30615,1166.34265,444.97681,821.97406,1056.30042,497.0733,655.74231,412.20657,115.14741,77.05203,62.743,2337.61743,615.03943,178.04659,116.21619,123.33889,200.71278
35.67,649.94916,521.72406,1190.14551,582.59851,894.3078,1050.02954,493.01556,636.69391,422.20956,161.81845,105.63585,78.90408,2332.04883,822.44843,256.89578,156.89186,151.2477,283.35922
35.33,649.94916,521.72406,1188.24133,582.59851,895.7691,1050.72632,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2334.27637,823.47516,256.04794,156.89186,151.2477,282.17856
35.33,649.94916,521.72406,1189.19348,582.59851,895.7691,1052.11987,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2333.1626,802.93964,256.89578,156.89186,151.2477,283.35922
36.0,650.77087,521.72406,1189.19348,582.59851,895.7691,1052.11987,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2335.38989,825.52875,256.89578,156.89186,151.2477,282.17856
35.67,649.94916,522.66241,1189.19348,582.59851,895.03845,1052.11987,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2337.61743,821.42163,256.89578,156.89186,151.2477,283.35922
35.67,649.94916,522.66241,1189.19348,582.59851,895.7691,1052.11987,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2335.38989,825.52875,256.89578,156.89186,151.2477,283.35922
35.67,650.77087,521.72406,1189.19348,582.59851,895.7691,1052.81665,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2335.38989,828.60907,256.89578,156.89186,151.2477,283.35922
36.0,649.94916,521.72406,1189.19348,582.59851,895.7691,1052.11987,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2334.27637,802.93964,256.89578,156.89186,151.2477,283.35922
36.0,649.94916,521.72406,1190.14551,582.59851,895.7691,1051.4231,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2335.38989,822.44843,256.89578,156.89186,152.14798,283.35922
35.67,650.77087,521.72406,1188.24133,582.59851,895.7691,1052.81665,493.52277,637.1701,422.62637,161.81845,105.63585,78.90408,2336.50366,801.91284,256.89578,156.06175,151.2477,283.35922
35.67,650.77087,522.66241,1188.24133,582.59851,896.49976,1053.51343,494.03,637.6463,422.62637,161.81845,105.63585,78.90408,2339.84473,822.44843,256.89578,156.89186,151.2477,283.35922
35.67,650.77087,522.66241,1189.19348,581.68103,896.49976,1052.81665,494.03,637.6463,422.62637,161.81845,105.63585,78.90408,2335.38989,824.50195,256.89578,156.89186,152.14798,283.35922
36.0,650.77087,522.66241,1190.14551,582.59851,895.7691,1052.81665,494.03,637.6463,422.62637,161.81845,105.63585,78.90408,2335.38989,822.44843,256.89578,156.89186,151.2477,283.35922
35.67,650.77087,522.66241,1189.19348,582.59851,896.49976,1052.81665,494.03,637.6463,422.62637,161.81845,105.63585,78.90408,2336.50366,801.91284,256.89578,156.89186,152.14798,283.35922
35.67,650.77087,522.66241,1189.19348,581.68103,896.49976,1052.81665,494.03,637.6463,422.62637,161.81845,105.63585,78.90408,2336.50366,822.44843,256.89578,156.89186,152.14798,283.35922
