Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
35.67,551.34753,423.19702,910.22333,351.39407,659.04053,839.60559,402.2236,540.02307,343.43604,94.48973,62.76012,53.23649,1927.78259,510.3082,145.82863,95.4633,100.83179,164.11223
35.67,550.52582,424.13538,910.22333,351.39407,659.77118,840.99908,402.7308,540.49927,344.26959,94.48973,62.76012,53.23649,1928.89624,507.22784,145.82863,95.4633,100.83179,164.11223
35.67,551.34753,423.19702,910.22333,351.39407,659.77118,840.30231,402.7308,540.49927,343.85281,94.48973,62.76012,53.23649,1928.89624,493.87976,145.82863,95.4633,100.83179,164.11223
36.0,550.52582,424.13538,910.22333,351.39407,659.77118,840.99908,402.7308,540.97552,343.85281,94.48973,62.76012,53.23649,1930.00989,508.25464,145.82863,95.4633,100.83179,164.11223
36.0,551.34753,424.13538,910.22333,351.39407,660.50183,841.69586,403.23804,540.97552,344.26959,94.48973,62.76012,53.23649,1932.2373,493.87976,145.82863,95.4633,100.83179,164.11223
35.67,550.52582,424.13538,909.27118,351.39407,660.50183,841.69586,403.23804,540.97552,343.85281,94.87228,62.76012,53.23649,1932.2373,508.25464,145.82863,95.4633,100.83179,164.11223
35.67,551.34753,424.13538,909.27118,351.39407,660.50183,841.69586,403.23804,540.97552,343.85281,94.87228,62.76012,53.23649,1931.12366,507.22784,145.82863,95.4633,100.83179,164.11223
36.0,550.52582,424.13538,910.22333,351.39407,660.50183,841.69586,403.23804,541.45172,343.85281,94.48973,62.76012,53.23649,1932.2373,493.87976,145.82863,95.4633,100.83179,164.11223
36.0,551.34753,424.13538,909.27118,351.39407,660.50183,841.69586,403.23804,540.97552,344.6864,94.87228,62.76012,53.23649,1932.2373,493.87976,145.82863,95.4633,100.83179,164.11223
35.67,550.52582,424.13538,909.27118,351.39407,660.50183,841.69586,403.23804,541.45172,343.85281,94.48973,62.76012,53.23649,1932.2373,508.25464,145.82863,95.4633,100.83179,164.11223
35.67,550.52582,424.13538,910.22333,351.39407,661.23248,842.39264,403.23804,541.45172,344.26959,94.48973,63.38151,53.23649,1932.2373,493.87976,145.82863,95.4633,100.83179,164.11223
36.0,550.52582,424.13538,910.22333,351.39407,661.23248,840.99908,403.23804,541.45172,343.85281,94.87228,62.76012,53.23649,1932.2373,493.87976,145.82863,95.4633,100.83179,164.11223
36.0,551.34753,424.13538,910.22333,351.39407,660.50183,840.99908,403.23804,541.45172,344.26959,94.48973,63.38151,53.23649,1932.2373,508.25464,145.82863,95.4633,100.83179,164.11223
35.67,551.34753,424.13538,910.22333,351.39407,660.50183,840.99908,403.23804,541.45172,344.6864,94.48973,62.76012,53.23649,1932.2373,508.25464,145.82863,95.4633,100.83179,162.93156
35.67,550.52582,424.13538,910.22333,351.39407,660.50183,840.99908,403.23804,540.97552,343.85281,94.48973,62.76012,53.23649,1931.12366,508.25464,145.82863,95.4633,100.83179,164.11223
35.67,551.34753,424.13538,910.22333,351.39407,660.50183,840.99908,403.23804,540.97552,343.85281,94.87228,63.38151,53.23649,1932.2373,507.22784,145.82863,95.4633,100.83179,164.11223
36.0,550.52582,424.13538,911.17542,351.39407,660.50183,841.69586,403.23804,540.97552,344.26959,94.48973,63.38151,53.23649,1932.2373,493.87976,145.82863,95.4633,100.83179,164.11223
36.0,550.52582,424.13538,911.17542,351.39407,660.50183,841.69586,403.23804,541.45172,344.26959,94.87228,62.76012,53.23649,1932.2373,508.25464,145.82863,95.4633,100.83179,164.11223
