Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1359.88098,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1108.11304,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1109.22668,372.72006,111.91499,74.71041,135.04259,363.64435
32.0,1361.52441,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1108.11304,362.4523,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,832.14978,384.42328,502.68283,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,362.4523,111.91499,74.71041,135.04259,364.82501
31.67,1360.70264,451.3476,832.14978,384.42328,502.68283,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,372.72006,111.91499,74.71041,135.04259,363.64435
31.67,1359.88098,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1110.34033,373.74683,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1109.22668,362.4523,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,375.80038,111.91499,74.71041,135.04259,364.82501
31.67,1360.70264,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1109.22668,362.4523,111.91499,74.71041,135.04259,363.64435
31.67,1360.70264,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1108.11304,373.74683,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,78.90408,1109.22668,362.4523,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,449.47089,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,373.74683,111.91499,74.71041,135.04259,363.64435
31.67,1360.70264,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1108.11304,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,374.77362,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1109.22668,373.74683,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1109.22668,373.74683,111.91499,74.71041,134.1423,364.82501
31.67,1360.70264,451.3476,833.10187,384.42328,504.1441,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1108.11304,372.72006,111.91499,74.71041,135.04259,364.82501
31.33,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,373.74683,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,450.40924,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,78.90408,1109.22668,374.77362,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1110.34033,372.72006,111.91499,74.71041,135.04259,363.64435
31.67,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,372.72006,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1109.22668,372.72006,111.91499,74.71041,134.1423,364.82501
32.33,1360.70264,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1108.11304,362.4523,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,362.4523,111.91499,74.71041,134.1423,363.64435
31.33,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1108.11304,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1108.11304,362.4523,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,834.05402,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1108.11304,372.72006,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,385.34076,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,373.74683,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,373.74683,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.31169,75.36226,128.0058,79.85474,1108.11304,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1110.34033,362.4523,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1109.22668,362.4523,111.91499,74.71041,135.04259,363.64435
31.33,1360.70264,451.3476,834.05402,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1110.34033,373.74683,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,372.72006,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,504.1441,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1110.34033,372.72006,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,373.74683,111.91499,74.71041,135.04259,363.64435
31.67,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1109.22668,373.74683,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,834.05402,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1108.11304,372.72006,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,373.74683,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1110.34033,372.72006,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1110.34033,362.4523,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,834.05402,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.0058,78.90408,1109.22668,373.74683,111.91499,74.71041,134.1423,363.64435
32.0,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,78.90408,1110.34033,362.4523,111.91499,74.71041,135.04259,363.64435
32.0,1360.70264,451.3476,833.10187,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.0058,79.85474,1110.34033,373.74683,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,834.05402,384.42328,503.41345,583.89166,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1109.22668,372.72006,111.91499,74.71041,134.1423,363.64435
31.67,1360.70264,451.3476,834.05402,384.42328,503.41345,584.58844,296.21512,349.06253,206.72849,75.36226,128.62718,79.85474,1109.22668,372.72006,111.91499,74.71041,135.04259,363.64435
