Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,241.2926,76.30568,49.80694,89.12811,237.31335
30.33,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,186.19844,127.95493,48.58379,85.13007,56.08844,670.43622,242.31938,76.30568,50.63705,89.12811,237.31335
29.67,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,239.23904,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,186.19844,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.67,603.93506,194.23898,363.70847,181.66064,257.18655,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,603.93506,194.23898,363.70847,181.66064,257.18655,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,246.42648,76.30568,49.80694,89.12811,237.31335
30.33,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,241.2926,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,241.2926,76.30568,49.80694,88.22782,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,241.2926,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,88.22782,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,241.2926,76.30568,49.80694,89.12811,237.31335
30.33,603.93506,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,89.12811,237.31335
30.0,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,89.12811,237.31335
30.0,603.93506,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,232.05161,76.30568,49.80694,89.12811,237.31335
30.0,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,232.05161,76.30568,49.80694,89.12811,237.31335
30.0,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,232.05161,76.30568,49.80694,89.12811,237.31335
30.0,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,88.22782,237.31335
30.0,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,237.31335
30.0,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,232.05161,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,240.26582,76.30568,49.80694,89.12811,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,50.63705,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,232.05161,76.30568,49.80694,88.22782,236.13269
31.0,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,89.12811,236.13269
30.0,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,237.31335
30.67,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,237.31335
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,141.51372,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,241.2926,76.30568,49.80694,88.22782,236.13269
30.67,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,57.0391,669.32257,233.07838,76.30568,49.80694,88.22782,236.13269
30.67,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,236.13269
30.33,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,57.0391,669.32257,232.05161,76.30568,49.80694,88.22782,237.31335
31.0,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,236.13269
30.67,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,88.22782,236.13269
30.67,605.57843,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,233.07838,76.30568,49.80694,88.22782,236.13269
30.67,604.75677,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,240.26582,76.30568,49.80694,88.22782,236.13269
31.0,605.57843,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,88.22782,236.13269
31.0,605.57843,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,57.0391,669.32257,233.07838,76.30568,49.80694,88.22782,237.31335
30.33,605.57843,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,88.22782,237.31335
30.67,605.57843,194.23898,363.70847,181.66064,256.4559,293.33939,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,669.32257,233.07838,76.30568,49.80694,88.22782,236.13269
30.67,605.57843,194.23898,363.70847,181.66064,256.4559,294.03613,142.02094,185.72223,127.95493,48.58379,85.13007,56.08844,670.43622,232.05161,76.30568,49.80694,88.22782,236.13269
