Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
32.67,642.55408,519.84735,1179.67224,581.68103,903.80615,1052.81665,497.0733,643.83704,426.79428,163.34865,107.50002,79.85474,2365.45947,801.91284,256.89578,156.06175,153.94855,286.90121
32.67,642.55408,519.84735,1180.62439,581.68103,904.5368,1054.21008,497.58051,643.83704,427.21106,163.34865,106.87862,79.85474,2366.573,822.44843,256.89578,156.06175,153.94855,286.90121
32.67,642.55408,519.84735,1180.62439,581.68103,904.5368,1053.51343,497.0733,643.83704,427.21106,163.34865,107.50002,79.85474,2366.573,823.47516,256.89578,156.06175,153.94855,286.90121
33.0,642.55408,519.84735,1179.67224,581.68103,904.5368,1053.51343,497.0733,643.83704,427.21106,163.34865,107.50002,79.85474,2366.573,802.93964,256.89578,156.06175,153.94855,286.90121
33.0,642.55408,519.84735,1180.62439,581.68103,904.5368,1054.21008,497.0733,643.83704,427.21106,163.34865,107.50002,78.90408,2365.45947,823.47516,256.89578,156.06175,153.94855,286.90121
32.67,642.55408,519.84735,1179.67224,581.68103,904.5368,1053.51343,497.0733,643.83704,427.21106,163.34865,107.50002,79.85474,2367.68677,827.58228,256.89578,156.06175,153.94855,286.90121
32.67,642.55408,519.84735,1179.67224,581.68103,904.5368,1054.21008,497.58051,643.83704,427.21106,163.34865,107.50002,78.90408,2367.68677,802.93964,256.89578,156.06175,153.94855,286.90121
33.0,642.55408,520.78571,1179.67224,581.68103,905.26746,1054.21008,497.58051,644.31323,427.62787,163.34865,107.50002,79.85474,2368.80029,802.93964,256.89578,156.06175,153.94855,286.90121
32.67,642.55408,519.84735,1179.67224,581.68103,904.5368,1054.21008,497.0733,643.83704,427.21106,163.34865,107.50002,79.85474,2366.573,802.93964,256.89578,156.06175,153.94855,286.90121
32.67,642.55408,520.78571,1179.67224,581.68103,905.26746,1054.21008,497.58051,644.31323,427.21106,163.34865,107.50002,79.85474,2367.68677,823.47516,256.89578,156.06175,153.94855,286.90121
32.67,642.55408,519.84735,1180.62439,581.68103,905.26746,1054.21008,497.0733,644.31323,427.62787,163.34865,107.50002,79.85474,2366.573,823.47516,256.89578,156.06175,153.94855,286.90121
33.0,642.55408,519.84735,1180.62439,581.68103,905.26746,1054.21008,497.58051,644.31323,427.21106,163.34865,106.87862,78.90408,2366.573,823.47516,256.89578,156.06175,153.94855,286.90121
