Temp,A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
42.0,1307.29346,1026.55774,2266.98926,881.69635,1347.30688,1716.13989,854.66174,1010.99561,573.08801,159.9057,107.50002,85.55864,3234.13086,810.12708,239.93896,157.72198,164.75195,265.64929
41.67,1307.29346,1026.55774,2266.98926,881.69635,1346.57617,1715.44312,855.16895,1010.04315,573.08801,159.9057,107.50002,86.50929,3234.13086,810.12708,239.93896,157.72198,164.75195,264.46863
41.67,1307.29346,1026.55774,2266.98926,881.69635,1347.30688,1715.44312,854.66174,1010.04315,573.08801,159.9057,107.50002,86.50929,3236.35815,810.12708,239.93896,157.72198,164.75195,265.64929
41.67,1307.29346,1026.55774,2266.98926,881.69635,1346.57617,1715.44312,854.66174,1009.56696,573.08801,159.52315,107.50002,86.50929,3237.47192,810.12708,239.93896,157.72198,164.75195,265.64929
42.33,1307.29346,1026.55774,2266.03711,881.69635,1346.57617,1715.44312,854.66174,1009.56696,573.08801,159.52315,107.50002,86.50929,3236.35815,810.12708,240.7868,157.72198,164.75195,265.64929
42.0,1307.29346,1026.55774,2266.98926,881.69635,1346.57617,1715.44312,854.66174,1009.56696,573.08801,159.9057,107.50002,86.50929,3233.01709,810.12708,239.93896,157.72198,164.75195,265.64929
41.67,1307.29346,1026.55774,2266.98926,881.69635,1346.57617,1715.44312,855.67615,1009.56696,572.6712,159.52315,107.50002,86.50929,3233.01709,810.12708,239.93896,157.72198,164.75195,265.64929
42.0,1307.29346,1026.55774,2266.98926,881.69635,1346.57617,1715.44312,854.66174,1009.56696,572.25446,159.9057,107.50002,85.55864,3236.35815,810.12708,239.93896,158.55209,164.75195,265.64929
41.67,1307.29346,1026.55774,2266.98926,881.69635,1346.57617,1715.44312,854.66174,1009.56696,572.6712,159.9057,107.50002,86.50929,3235.24463,810.12708,239.93896,157.72198,164.75195,265.64929
41.67,1307.29346,1026.55774,2266.98926,881.69635,1346.57617,1715.44312,854.66174,1010.04315,572.6712,159.52315,107.50002,86.50929,3231.90356,810.12708,239.93896,157.72198,164.75195,265.64929
