Temp,A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
36.0,736.22559,594.91553,1359.62231,660.58411,1003.90436,1185.89929,568.591,726.2215,460.55438,167.17415,108.74279,81.75603,2612.69653,837.85004,261.98282,161.87256,160.25053,288.08188
35.67,736.22559,594.91553,1359.62231,660.58411,1004.63501,1186.59607,569.09821,727.17395,460.97116,167.55669,108.74279,81.75603,2616.0376,859.41235,261.98282,161.87256,159.35025,289.26254
35.67,735.40393,595.85388,1359.62231,660.58411,1004.63501,1186.59607,569.09821,727.17395,460.97116,167.17415,108.74279,81.75603,2614.92407,861.46594,261.98282,161.87256,159.35025,288.08188
36.0,736.22559,594.91553,1358.67017,659.66669,1004.63501,1186.59607,568.591,727.17395,460.97116,167.17415,108.74279,81.75603,2614.92407,838.87683,261.98282,161.87256,160.25053,288.08188
36.0,735.40393,594.91553,1359.62231,659.66669,1004.63501,1186.59607,569.09821,727.17395,460.97116,167.55669,108.74279,81.75603,2614.92407,860.43915,261.98282,161.87256,159.35025,288.08188
36.33,735.40393,594.91553,1359.62231,660.58411,1003.90436,1185.89929,568.591,726.69775,460.13757,167.17415,108.74279,81.75603,2616.0376,838.87683,261.98282,161.87256,159.35025,288.08188
35.67,735.40393,594.91553,1359.62231,659.66669,1004.63501,1185.89929,568.591,726.69775,460.97116,167.55669,108.74279,81.75603,2613.8103,862.49268,261.98282,161.87256,160.25053,288.08188
35.67,735.40393,594.91553,1358.67017,659.66669,1004.63501,1185.20251,569.09821,727.17395,460.97116,167.17415,108.74279,81.75603,2617.15137,859.41235,261.98282,161.87256,159.35025,288.08188
36.0,735.40393,594.91553,1359.62231,659.66669,1004.63501,1186.59607,568.591,726.69775,460.97116,167.17415,108.74279,81.75603,2616.0376,837.85004,261.98282,161.87256,160.25053,288.08188
35.67,735.40393,595.85388,1359.62231,660.58411,1004.63501,1187.29285,569.09821,727.17395,460.97116,167.55669,108.74279,81.75603,2618.26514,860.43915,261.98282,161.87256,160.25053,288.08188
35.67,736.22559,595.85388,1358.67017,659.66669,1005.36566,1187.29285,569.09821,727.17395,461.38797,167.17415,108.74279,81.75603,2616.0376,837.85004,261.98282,161.87256,160.25053,288.08188
35.67,736.22559,595.85388,1359.62231,659.66669,1005.36566,1187.29285,569.09821,727.17395,461.38797,167.55669,108.74279,81.75603,2618.26514,838.87683,261.98282,161.87256,160.25053,288.08188
36.0,735.40393,594.91553,1359.62231,659.66669,1005.36566,1186.59607,568.591,726.69775,460.97116,167.55669,108.74279,81.75603,2614.92407,861.46594,261.98282,161.87256,160.25053,288.08188
36.0,735.40393,594.91553,1358.67017,659.66669,1004.63501,1186.59607,569.09821,727.17395,460.97116,167.55669,108.74279,81.75603,2616.0376,859.41235,261.98282,161.87256,160.25053,289.26254
35.67,736.22559,595.85388,1359.62231,659.66669,1005.36566,1186.59607,569.09821,726.69775,460.97116,167.55669,108.74279,81.75603,2614.92407,838.87683,261.98282,161.87256,160.25053,288.08188
35.67,735.40393,594.91553,1359.62231,659.66669,1004.63501,1185.89929,569.09821,727.17395,461.38797,167.55669,108.74279,81.75603,2616.0376,839.90363,261.98282,161.87256,160.25053,289.26254
36.0,735.40393,594.91553,1359.62231,659.66669,1005.36566,1185.20251,569.09821,726.69775,461.38797,167.17415,108.74279,81.75603,2617.15137,860.43915,261.98282,161.87256,160.25053,288.08188
36.0,735.40393,595.85388,1357.71802,659.66669,1005.36566,1187.29285,569.09821,727.17395,460.97116,167.55669,108.74279,81.75603,2616.0376,837.85004,261.98282,161.87256,160.25053,288.08188
35.67,735.40393,595.85388,1359.62231,660.58411,1005.36566,1185.89929,569.09821,727.17395,461.38797,167.55669,108.74279,81.75603,2617.15137,838.87683,261.98282,161.87256,160.25053,288.08188
35.67,736.22559,595.85388,1359.62231,659.66669,1004.63501,1186.59607,569.09821,727.17395,460.97116,167.55669,108.74279,81.75603,2616.0376,838.87683,261.98282,161.87256,160.25053,288.08188
