Temp,A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
35.67,1167.60779,945.85944,2152.73535,969.77423,1402.1051,1586.54102,746.62439,860.513,684.37128,230.29482,159.69655,112.17689,3488.05029,1155.12415,365.4194,228.28181,228.6721,435.66483
35.67,1168.42944,945.85944,2152.73535,969.77423,1402.83582,1586.54102,746.62439,860.513,684.37128,230.29482,160.31793,111.22623,3490.27759,1160.25806,366.26724,228.28181,228.6721,435.66483
35.67,1166.78613,945.85944,2152.73535,969.77423,1403.56641,1587.23779,747.13159,860.513,684.37128,230.29482,159.69655,112.17689,3491.39136,1127.40112,366.26724,228.28181,228.6721,435.66483
35.67,1168.42944,945.85944,2152.73535,969.77423,1403.56641,1585.84424,747.63879,860.513,683.95453,230.67737,159.69655,111.22623,3489.16382,1126.37439,365.4194,228.28181,228.6721,435.66483
35.67,1168.42944,945.85944,2152.73535,969.77423,1403.56641,1587.23779,747.13159,860.513,684.78809,230.29482,159.69655,112.17689,3492.50488,1158.20447,365.4194,228.28181,228.6721,435.66483
35.67,1168.42944,945.85944,2151.7832,969.77423,1402.83582,1587.23779,747.63879,861.46539,684.78809,230.29482,160.31793,112.17689,3494.73242,1126.37439,366.26724,228.28181,228.6721,435.66483
36.0,1167.60779,945.85944,2149.87891,969.77423,1403.56641,1588.63123,747.63879,860.9892,684.37128,230.29482,160.31793,112.17689,3490.27759,1156.15088,365.4194,228.28181,228.6721,436.84549
36.0,1167.60779,945.85944,2150.83105,969.77423,1403.56641,1588.63123,747.13159,860.513,684.78809,230.29482,159.69655,111.22623,3489.16382,1126.37439,365.4194,228.28181,228.6721,435.66483
36.0,1167.60779,945.85944,2150.83105,969.77423,1403.56641,1587.93457,747.63879,860.9892,684.78809,230.29482,160.31793,111.22623,3492.50488,1128.42798,365.4194,228.28181,228.6721,435.66483
35.67,1168.42944,945.85944,2151.7832,968.85675,1403.56641,1587.93457,747.13159,860.9892,684.78809,230.29482,159.69655,112.17689,3489.16382,1156.15088,365.4194,228.28181,228.6721,435.66483
35.67,1167.60779,945.85944,2152.73535,969.77423,1403.56641,1587.93457,747.63879,860.9892,684.78809,230.29482,160.31793,112.17689,3490.27759,1156.15088,365.4194,228.28181,228.6721,435.66483
36.0,1167.60779,945.85944,2152.73535,969.77423,1402.83582,1587.93457,747.63879,860.9892,684.78809,230.67737,159.69655,112.17689,3489.16382,1126.37439,365.4194,228.28181,228.6721,435.66483
36.0,1168.42944,945.85944,2151.7832,969.77423,1403.56641,1587.93457,747.63879,860.9892,684.37128,230.67737,159.69655,111.22623,3490.27759,1158.20447,365.4194,228.28181,228.6721,435.66483
35.67,1168.42944,945.85944,2151.7832,968.85675,1404.297,1586.54102,747.63879,861.46539,685.2049,230.29482,160.31793,111.22623,3490.27759,1127.40112,365.4194,228.28181,228.6721,435.66483
35.67,1168.42944,945.85944,2152.73535,969.77423,1403.56641,1589.328,747.63879,861.46539,684.78809,230.67737,159.69655,111.22623,3493.61865,1163.33838,366.26724,228.28181,228.6721,435.66483
36.0,1167.60779,945.85944,2151.7832,969.77423,1403.56641,1587.23779,747.63879,860.9892,684.78809,230.67737,160.31793,111.22623,3489.16382,1156.15088,365.4194,228.28181,228.6721,435.66483
36.0,1167.60779,945.85944,2149.87891,969.77423,1404.297,1589.328,748.14606,860.9892,685.2049,230.29482,160.31793,111.22623,3493.61865,1154.09741,366.26724,228.28181,228.6721,435.66483
35.67,1167.60779,945.85944,2149.87891,968.85675,1403.56641,1587.23779,747.63879,860.9892,684.37128,230.29482,160.31793,112.17689,3493.61865,1158.20447,365.4194,228.28181,228.6721,435.66483
35.67,1168.42944,946.79773,2151.7832,968.85675,1404.297,1589.328,748.14606,861.46539,685.2049,230.29482,159.69655,111.22623,3492.50488,1154.09741,365.4194,228.28181,228.6721,435.66483
35.67,1169.25122,945.85944,2149.87891,968.85675,1404.297,1588.63123,747.63879,861.46539,685.2049,230.29482,160.31793,112.17689,3491.39136,1127.40112,365.4194,228.28181,228.6721,435.66483
