Temp,A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
35.67,990.12482,805.10651,1838.53687,920.23041,1352.42139,1502.92883,797.85333,940.99261,533.07605,246.36189,155.96823,108.37428,2970.18848,1166.4187,381.52838,230.77216,218.76898,428.58084
35.67,990.12482,805.10651,1838.53687,920.23041,1353.15198,1503.62561,798.3606,941.94501,533.49286,246.36189,156.58961,108.37428,2972.41577,1196.19519,381.52838,230.77216,219.66927,428.58084
35.67,989.30316,805.10651,1837.58472,920.23041,1353.88269,1505.01917,799.375,942.42126,533.07605,246.74445,155.96823,108.37428,2973.52954,1167.44543,381.52838,230.77216,219.66927,429.76151
35.67,990.12482,805.10651,1837.58472,920.23041,1353.15198,1503.62561,798.8678,941.94501,533.49286,246.36189,155.96823,108.37428,2972.41577,1196.19519,381.52838,230.77216,219.66927,428.58084
35.33,989.30316,805.10651,1837.58472,920.23041,1353.88269,1505.01917,798.8678,942.42126,533.49286,246.36189,155.96823,108.37428,2971.302,1166.4187,381.52838,230.77216,219.66927,428.58084
35.33,990.12482,805.10651,1837.58472,920.23041,1353.88269,1504.32239,798.8678,942.42126,533.49286,246.36189,156.58961,108.37428,2973.52954,1166.4187,381.52838,230.77216,219.66927,428.58084
35.67,990.12482,805.10651,1836.63257,919.31293,1355.34399,1505.71582,799.375,942.42126,533.90967,246.36189,155.96823,108.37428,2972.41577,1196.19519,380.68054,230.77216,219.66927,429.76151
35.67,990.12482,805.10651,1837.58472,920.23041,1354.61328,1505.71582,799.375,942.89746,533.90967,246.36189,155.96823,108.37428,2975.75684,1165.39197,381.52838,230.77216,219.66927,429.76151
35.33,989.30316,806.04486,1837.58472,920.23041,1354.61328,1505.71582,799.375,942.89746,533.90967,246.36189,156.58961,108.37428,2972.41577,1167.44543,380.68054,230.77216,219.66927,428.58084
35.67,989.30316,806.04486,1837.58472,920.23041,1355.34399,1505.71582,799.8822,942.89746,533.90967,246.74445,155.96823,108.37428,2973.52954,1200.30237,381.52838,230.77216,219.66927,429.76151
36.0,990.12482,805.10651,1838.53687,920.23041,1354.61328,1504.32239,799.375,942.89746,533.90967,246.36189,156.58961,108.37428,2974.64307,1196.19519,381.52838,230.77216,219.66927,429.76151
35.67,989.30316,806.04486,1838.53687,920.23041,1355.34399,1505.71582,799.8822,943.37366,533.49286,246.36189,155.96823,108.37428,2973.52954,1194.14172,381.52838,230.77216,219.66927,429.76151
35.0,989.30316,806.04486,1837.58472,920.23041,1356.07458,1505.01917,799.8822,942.89746,534.32642,246.74445,156.58961,108.37428,2974.64307,1167.44543,380.68054,230.77216,219.66927,429.76151
36.0,989.30316,806.04486,1837.58472,920.23041,1355.34399,1506.4126,799.8822,942.89746,533.90967,246.74445,156.58961,108.37428,2976.87036,1167.44543,381.52838,230.77216,219.66927,428.58084
35.67,989.30316,806.04486,1838.53687,920.23041,1355.34399,1506.4126,799.8822,942.89746,534.32642,246.74445,156.58961,108.37428,2976.87036,1167.44543,381.52838,230.77216,219.66927,428.58084
35.67,990.12482,806.04486,1837.58472,920.23041,1354.61328,1505.71582,799.375,942.89746,533.90967,246.36189,155.96823,108.37428,2972.41577,1165.39197,380.68054,230.77216,219.66927,428.58084
35.67,989.30316,806.04486,1837.58472,920.23041,1354.61328,1505.71582,799.8822,942.89746,533.90967,246.36189,156.58961,108.37428,2976.87036,1194.14172,380.68054,230.77216,219.66927,428.58084
35.67,990.12482,806.04486,1838.53687,920.23041,1354.61328,1505.01917,799.375,942.42126,533.90967,246.36189,156.58961,108.37428,2973.52954,1167.44543,380.68054,230.77216,219.66927,428.58084
36.0,990.12482,806.04486,1837.58472,920.23041,1355.34399,1505.71582,799.8822,942.89746,533.90967,246.36189,156.58961,108.37428,2973.52954,1199.27551,380.68054,230.77216,219.66927,428.58084
35.33,990.12482,806.04486,1837.58472,920.23041,1354.61328,1505.71582,799.8822,942.89746,533.90967,246.36189,156.58961,108.37428,2973.52954,1199.27551,380.68054,230.77216,219.66927,428.58084
