Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
36.67,831.54053,865.16107,2161.3042,789.94855,1432.79211,1957.22156,885.60199,1004.80487,611.01605,227.23442,173.98846,115.02884,3538.16602,1061.6875,351.85394,219.98065,230.47267,421.49686
36.33,831.54053,865.16107,2162.25635,789.94855,1433.52283,1957.91833,886.10925,1005.28107,611.01605,227.23442,173.98846,115.02884,3539.27954,1062.71423,351.85394,219.98065,230.47267,421.49686
36.67,831.54053,865.16107,2163.2085,789.94855,1433.52283,1957.91833,885.09479,1005.28107,611.01605,227.61697,173.98846,115.02884,3539.27954,1062.71423,351.85394,219.98065,230.47267,421.49686
37.0,831.54053,865.16107,2163.2085,789.94855,1433.52283,1957.22156,885.60199,1005.28107,611.84961,227.23442,173.98846,115.02884,3539.27954,1034.99121,351.85394,219.98065,230.47267,421.49686
36.67,831.54053,865.16107,2164.16064,789.94855,1434.25342,1958.61511,886.10925,1005.75726,611.4328,227.61697,173.98846,115.02884,3540.39331,1036.01807,351.85394,219.98065,230.47267,421.49686
36.67,831.54053,865.16107,2164.16064,789.94855,1434.25342,1956.52478,886.10925,1005.75726,611.84961,227.23442,173.98846,115.02884,3541.50708,1064.76782,351.85394,220.81078,230.47267,421.49686
37.0,831.54053,865.16107,2163.2085,789.94855,1434.25342,1955.82813,886.10925,1005.28107,611.4328,227.23442,173.98846,115.02884,3540.39331,1064.76782,351.85394,219.98065,230.47267,422.67752
36.67,831.54053,865.16107,2161.3042,789.94855,1434.25342,1956.52478,886.10925,1005.28107,611.4328,227.23442,173.98846,115.02884,3540.39331,1062.71423,351.85394,219.98065,230.47267,421.49686
36.67,831.54053,865.16107,2162.25635,789.94855,1434.25342,1958.61511,886.10925,1005.28107,611.4328,227.23442,173.98846,115.02884,3540.39331,1034.99121,351.85394,219.98065,230.47267,421.49686
36.67,831.54053,865.16107,2161.3042,789.94855,1433.52283,1956.52478,886.10925,1005.28107,611.01605,227.23442,173.98846,115.02884,3540.39331,1061.6875,351.85394,220.81078,230.47267,421.49686
37.0,831.54053,865.16107,2162.25635,790.86603,1433.52283,1957.91833,886.10925,1005.75726,611.01605,227.23442,173.98846,115.02884,3539.27954,1065.79456,351.85394,219.98065,230.47267,421.49686
36.33,831.54053,866.09943,2161.3042,790.86603,1434.25342,1958.61511,886.10925,1005.75726,611.84961,227.61697,173.98846,115.02884,3540.39331,1065.79456,351.85394,220.81078,230.47267,421.49686
0.15454,1888.99902,901.88086,1463.47925,1963.49255,1082.40247,1222.43323,703.12689,235.65051,178.33818,117.8808,3854.45142,1119.18701,361.18021,225.79146,239.47551,430.94217,,
37.0,878.37634,789.15454,1888.99902,900.96338,1465.67114,1964.18933,1084.43127,1223.86182,703.96051,235.65051,177.71678,117.8808,3857.79248,1118.16016,361.18021,225.79146,239.47551,430.94217
37.33,878.37634,789.15454,1889.95117,900.0459,1466.40173,1967.6731,1084.9386,1224.33801,704.79407,235.65051,178.33818,117.8808,3860.01978,1088.38367,361.18021,225.79146,239.47551,430.94217
37.0,879.198,790.0929,1888.04688,900.0459,1467.86304,1966.97632,1085.953,1225.29053,704.79407,236.03305,178.33818,117.8808,3863.36084,1087.35693,361.18021,225.79146,239.47551,430.94217
36.67,878.37634,790.0929,1889.95117,900.0459,1467.13245,1968.36987,1085.953,1224.81421,704.37726,235.65051,178.33818,117.8808,3862.24731,1119.18701,361.18021,225.79146,239.47551,430.94217
36.67,879.198,790.0929,1888.04688,900.0459,1467.86304,1969.76343,1086.46021,1225.29053,704.79407,236.03305,178.33818,117.8808,3864.47461,1088.38367,361.18021,225.79146,239.47551,432.12283
37.0,879.198,790.0929,1888.04688,900.0459,1467.86304,1967.6731,1086.46021,1225.76672,704.79407,236.03305,178.33818,117.8808,3864.47461,1114.0531,361.18021,225.79146,239.47551,430.94217
37.0,879.198,790.0929,1889.95117,900.0459,1468.59375,1969.06665,1086.96741,1226.24292,706.04443,236.03305,178.33818,117.8808,3864.47461,1089.4104,361.18021,225.79146,239.47551,430.94217
36.33,879.198,790.0929,1888.99902,899.12842,1468.59375,1970.46021,1086.96741,1225.76672,705.62762,236.03305,178.33818,117.8808,3865.58838,1088.38367,361.18021,225.79146,239.47551,430.94217
37.0,879.198,790.0929,1888.04688,899.12842,1469.32434,1971.15698,1086.96741,1226.24292,706.04443,236.03305,178.33818,117.8808,3866.7019,1088.38367,361.18021,225.79146,239.47551,430.94217
36.67,879.198,791.03125,1888.04688,900.0459,1469.32434,1971.15698,1087.47461,1226.24292,705.21088,236.03305,178.33818,117.8808,3868.9292,1120.21375,361.18021,225.79146,239.47551,430.94217
37.0,879.198,790.0929,1888.04688,899.12842,1469.32434,1971.15698,1087.47461,1226.71912,705.21088,236.03305,178.33818,117.8808,3867.81567,1088.38367,361.18021,225.79146,239.47551,430.94217
37.0,879.198,790.0929,1888.04688,899.12842,1469.32434,1971.15698,1086.96741,1226.24292,705.21088,236.03305,178.33818,117.8808,3865.58838,1088.38367,361.18021,225.79146,239.47551,430.94217
36.67,879.198,791.03125,1889.95117,899.12842,1469.32434,1971.85376,1087.47461,1226.71912,705.62762,236.03305,178.33818,117.8808,3867.81567,1118.16016,361.18021,225.79146,239.47551,430.94217
36.33,879.198,790.0929,1889.95117,899.12842,1470.05493,1969.76343,1087.98181,1226.71912,705.62762,236.03305,178.33818,117.8808,3868.9292,1118.16016,361.18021,225.79146,239.47551,430.94217
37.33,879.198,791.03125,1888.04688,899.12842,1470.05493,1969.76343,1087.98181,1226.71912,705.62762,236.03305,178.33818,117.8808,3870.04297,1088.38367,361.18021,225.79146,239.47551,430.94217
37.0,879.198,790.0929,1889.95117,899.12842,1470.05493,1971.15698,1087.47461,1226.71912,706.46124,236.03305,178.33818,117.8808,3866.7019,1118.16016,361.18021,225.79146,240.37579,430.94217
36.67,879.198,791.03125,1888.99902,899.12842,1470.05493,1972.55054,1087.98181,1227.19531,705.62762,236.03305,178.33818,117.8808,3870.04297,1117.13342,361.18021,225.79146,240.37579,430.94217
36.67,880.01965,790.0929,1888.04688,899.12842,1469.32434,1971.85376,1087.47461,1226.71912,705.21088,236.03305,178.33818,117.8808,3867.81567,1119.18701,360.33237,225.79146,239.47551,430.94217
36.67,879.198,790.0929,1888.04688,899.12842,1469.32434,1971.15698,1087.47461,1226.71912,705.21088,236.03305,178.33818,117.8808,3867.81567,1088.38367,361.18021,225.79146,239.47551,430.94217
36.67,886.59314,797.59967,1900.42444,904.6333,1477.36145,1974.64087,1082.40247,1226.24292,706.46124,234.88541,177.71678,117.8808,3860.01978,1085.30334,360.33237,224.96135,238.57523,429.76151
36.67,886.59314,797.59967,1902.32861,904.6333,1477.36145,1973.24731,1082.90967,1227.19531,706.46124,234.88541,177.71678,117.8808,3863.36084,1084.27649,360.33237,224.96135,238.57523,429.76151
36.67,886.59314,797.59967,1902.32861,904.6333,1477.36145,1975.33752,1082.90967,1227.19531,707.2948,234.88541,177.71678,117.8808,3862.24731,1084.27649,360.33237,224.96135,239.47551,429.76151
37.0,886.59314,798.53802,1902.32861,904.6333,1478.09204,1976.73108,1083.41687,1227.67151,706.87805,234.88541,177.71678,117.8808,3865.58838,1084.27649,360.33237,224.96135,239.47551,429.76151
36.67,886.59314,798.53802,1900.42444,904.6333,1478.09204,1976.73108,1083.41687,1227.67151,706.87805,234.88541,177.71678,117.8808,3864.47461,1113.02625,360.33237,224.96135,238.57523,429.76151
36.67,886.59314,798.53802,1899.47229,904.6333,1478.82275,1974.64087,1083.92407,1228.14771,707.71161,234.88541,177.71678,117.8808,3866.7019,1116.10669,360.33237,224.96135,239.47551,429.76151
36.67,887.41479,798.53802,1899.47229,903.71582,1478.09204,1976.0343,1083.41687,1227.19531,706.87805,234.88541,177.71678,117.8808,3865.58838,1113.02625,359.48453,224.96135,239.47551,429.76151
36.67,886.59314,798.53802,1901.37646,903.71582,1478.82275,1976.73108,1082.90967,1228.14771,707.71161,234.88541,177.71678,117.8808,3864.47461,1115.07983,360.33237,224.96135,238.57523,429.76151
36.67,887.41479,798.53802,1901.37646,903.71582,1478.82275,1977.42786,1083.92407,1228.14771,707.71161,234.88541,177.71678,117.8808,3865.58838,1113.02625,360.33237,224.96135,239.47551,429.76151
36.67,886.59314,798.53802,1901.37646,903.71582,1478.82275,1976.73108,1083.92407,1228.14771,706.87805,234.88541,177.71678,117.8808,3868.9292,1085.30334,360.33237,224.96135,238.57523,429.76151
