Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
36.0,374.68625,283.38248,636.01379,281.66574,437.65555,533.72437,220.63968,314.77536,289.66995,48.58379,36.04047,43.72997,992.29016,252.58714,75.45783,50.63705,52.21646,81.46578
35.67,374.68625,283.38248,636.01379,281.66574,437.65555,534.42114,220.63968,314.77536,290.08673,48.58379,36.04047,43.72997,993.40387,244.37294,75.45783,50.63705,52.21646,81.46578
35.67,374.68625,283.38248,635.06165,281.66574,437.65555,533.72437,220.63968,314.77536,290.08673,48.58379,36.04047,43.72997,993.40387,253.61392,75.45783,50.63705,52.21646,81.46578
36.0,374.68625,283.38248,636.01379,281.66574,437.65555,533.72437,220.63968,314.77536,289.66995,48.20124,36.04047,43.72997,993.40387,244.37294,75.45783,50.63705,52.21646,81.46578
36.0,374.68625,283.38248,636.01379,281.66574,437.65555,534.42114,220.63968,315.25156,289.66995,48.58379,36.04047,43.72997,993.40387,254.6407,75.45783,50.63705,52.21646,81.46578
35.67,374.68625,283.38248,636.01379,281.66574,438.38617,534.42114,221.1469,315.25156,290.08673,48.58379,36.04047,43.72997,993.40387,252.58714,75.45783,50.63705,52.21646,81.46578
35.67,374.68625,283.38248,636.01379,281.66574,438.38617,534.42114,221.1469,315.25156,290.08673,48.58379,36.04047,43.72997,994.51752,243.34616,75.45783,50.63705,52.21646,81.46578
36.0,374.68625,283.38248,635.06165,281.66574,437.65555,534.42114,221.1469,314.77536,289.66995,48.20124,36.04047,43.72997,993.40387,252.58714,75.45783,50.63705,52.21646,81.46578
36.0,374.68625,283.38248,636.01379,281.66574,438.38617,534.42114,221.1469,315.25156,290.08673,48.58379,36.04047,43.72997,993.40387,253.61392,75.45783,50.63705,52.21646,81.46578
36.0,374.68625,283.38248,636.01379,281.66574,437.65555,534.42114,221.1469,314.77536,289.66995,48.58379,36.04047,43.72997,993.40387,252.58714,75.45783,50.63705,52.21646,81.46578
35.67,374.68625,283.38248,636.01379,281.66574,437.65555,534.42114,220.63968,314.77536,289.66995,48.58379,36.04047,43.72997,994.51752,244.37294,75.45783,50.63705,52.21646,81.46578
