Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
36.0,492.18655,379.09445,835.0061,307.35513,590.36005,749.72247,334.25644,451.92407,287.586,81.48305,57.16764,48.48323,1630.42957,435.35345,128.02397,84.6718,88.22782,146.40227
36.0,492.18655,379.09445,835.95825,307.35513,591.0907,749.72247,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1631.54333,420.97858,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,834.05402,307.35513,590.36005,749.72247,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1631.54333,434.32669,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,835.95825,307.35513,591.0907,750.41925,334.76364,452.4003,288.00278,81.48305,57.16764,48.48323,1632.65698,436.38025,128.02397,84.6718,88.22782,146.40227
36.0,492.18655,379.09445,835.0061,307.35513,591.0907,750.41925,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1632.65698,420.97858,128.02397,83.84168,88.22782,146.40227
36.0,491.36487,380.03281,835.0061,307.35513,590.36005,750.41925,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1632.65698,420.97858,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,835.0061,307.35513,591.0907,749.72247,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1632.65698,433.2999,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,835.95825,307.35513,590.36005,749.72247,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1632.65698,432.27313,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,835.95825,307.35513,591.0907,749.72247,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1632.65698,437.40701,128.02397,83.84168,88.22782,146.40227
36.0,492.18655,379.09445,834.05402,307.35513,590.36005,749.0257,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1632.65698,433.2999,128.02397,83.84168,88.22782,146.40227
36.0,492.18655,379.09445,835.0061,307.35513,591.0907,749.72247,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1633.77063,420.97858,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,834.05402,307.35513,590.36005,749.0257,334.76364,452.4003,287.16919,81.48305,57.16764,48.48323,1631.54333,435.35345,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,835.95825,307.35513,590.36005,749.0257,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1631.54333,422.00537,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,834.05402,307.35513,591.0907,749.0257,334.76364,452.4003,287.586,81.8656,57.16764,48.48323,1633.77063,434.32669,128.02397,83.84168,88.22782,146.40227
36.0,492.18655,379.09445,835.0061,307.35513,590.36005,750.41925,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1633.77063,420.97858,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,835.95825,307.35513,590.36005,749.0257,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1631.54333,420.97858,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,834.05402,307.35513,591.0907,749.72247,334.76364,452.8765,288.00278,81.48305,57.16764,48.48323,1632.65698,420.97858,128.02397,83.84168,88.22782,146.40227
36.0,492.18655,379.09445,834.05402,307.35513,591.0907,749.72247,334.76364,452.4003,288.00278,81.48305,57.16764,48.48323,1633.77063,420.97858,128.02397,83.84168,88.22782,146.40227
36.0,492.18655,379.09445,835.0061,307.35513,590.36005,749.72247,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1631.54333,433.2999,128.02397,83.84168,88.22782,146.40227
35.67,492.18655,379.09445,835.0061,307.35513,590.36005,750.41925,334.76364,452.4003,287.586,81.48305,57.16764,48.48323,1632.65698,435.35345,128.02397,83.84168,88.22782,146.40227
35.67,395.22827,329.36176,778.83124,395.43301,615.20197,720.45819,334.76364,443.82849,304.67444,127.38899,81.40174,62.743,1673.86316,635.57495,205.17749,122.85712,114.33605,217.24208
35.67,395.22827,329.36176,779.78339,395.43301,615.20197,721.15497,334.76364,443.82849,305.09122,127.00644,81.40174,62.743,1676.09058,636.60175,205.17749,122.85712,114.33605,218.42274
35.67,396.04993,329.36176,779.78339,396.35049,615.20197,720.45819,334.76364,443.82849,305.09122,127.38899,81.40174,62.743,1676.09058,620.17334,205.17749,122.85712,114.33605,217.24208
36.0,396.04993,329.36176,778.83124,395.43301,615.93256,720.45819,334.76364,443.82849,305.09122,127.00644,81.40174,62.743,1676.09058,619.14655,205.17749,122.85712,114.33605,218.42274
35.67,395.22827,329.36176,778.83124,395.43301,615.93256,721.85175,334.76364,443.82849,305.50803,127.38899,81.40174,62.743,1676.09058,619.14655,205.17749,122.85712,114.33605,217.24208
35.67,396.04993,329.36176,778.83124,395.43301,615.93256,721.85175,334.76364,443.82849,305.09122,127.00644,81.40174,62.743,1676.09058,635.57495,204.32965,122.85712,114.33605,217.24208
35.67,395.22827,329.36176,779.78339,395.43301,616.66321,721.15497,334.76364,444.30472,305.09122,127.00644,81.40174,62.743,1676.09058,635.57495,205.17749,122.85712,114.33605,217.24208
36.33,395.22827,329.36176,778.83124,395.43301,615.93256,721.15497,335.27087,443.82849,305.09122,127.38899,81.40174,62.743,1676.09058,620.17334,205.17749,122.85712,114.33605,217.24208
35.67,395.22827,329.36176,779.78339,395.43301,615.93256,721.85175,334.76364,444.30472,305.50803,127.38899,81.40174,62.743,1677.20422,620.17334,205.17749,122.85712,115.23634,217.24208
35.67,395.22827,329.36176,778.83124,395.43301,615.93256,721.85175,335.27087,444.30472,305.09122,127.00644,81.40174,62.743,1677.20422,637.62854,205.17749,122.85712,114.33605,218.42274
35.67,395.22827,329.36176,779.78339,395.43301,615.93256,721.85175,334.76364,443.82849,305.09122,127.38899,81.40174,62.743,1676.09058,636.60175,204.32965,122.85712,115.23634,217.24208
36.0,396.04993,329.36176,778.83124,395.43301,615.93256,721.15497,334.76364,443.82849,305.09122,127.38899,81.40174,62.743,1676.09058,636.60175,204.32965,122.85712,114.33605,217.24208
36.0,395.22827,329.36176,778.83124,395.43301,615.93256,721.15497,334.76364,443.82849,305.50803,127.00644,81.40174,62.743,1677.20422,620.17334,204.32965,122.85712,114.33605,217.24208
35.67,395.22827,329.36176,778.83124,395.43301,615.93256,721.15497,334.76364,443.82849,305.09122,127.38899,81.40174,62.743,1678.31787,635.57495,204.32965,122.85712,114.33605,217.24208
35.67,395.22827,329.36176,778.83124,395.43301,616.66321,721.15497,334.76364,443.82849,305.09122,127.00644,81.40174,62.743,1676.09058,637.62854,204.32965,122.85712,114.33605,217.24208
36.0,396.04993,329.36176,778.83124,395.43301,616.66321,722.54852,335.27087,444.30472,305.50803,127.38899,81.40174,62.743,1677.20422,637.62854,205.17749,122.85712,114.33605,217.24208
36.0,395.22827,329.36176,779.78339,395.43301,615.93256,721.15497,334.76364,443.82849,305.50803,127.38899,81.40174,62.743,1676.09058,620.17334,205.17749,122.85712,114.33605,217.24208
35.67,395.22827,329.36176,779.78339,395.43301,615.93256,721.15497,334.76364,443.82849,305.50803,127.00644,81.40174,62.743,1676.09058,620.17334,205.17749,122.85712,115.23634,218.42274
35.67,396.04993,329.36176,778.83124,395.43301,616.66321,722.54852,335.27087,444.30472,305.50803,127.38899,81.40174,62.743,1677.20422,636.60175,204.32965,122.85712,114.33605,217.24208
36.0,395.22827,329.36176,779.78339,395.43301,616.66321,721.85175,334.76364,443.82849,305.09122,127.38899,81.40174,62.743,1676.09058,620.17334,204.32965,122.85712,114.33605,217.24208
35.67,417.41364,340.62198,803.58624,369.74362,586.70685,723.2453,379.3988,431.92322,296.7554,80.71795,55.30347,47.53258,1611.49707,438.43378,128.02397,85.50191,87.32754,141.67961
35.67,417.41364,340.62198,804.53839,368.82614,587.4375,723.94208,379.3988,431.92322,296.7554,80.71795,54.68209,47.53258,1612.61072,425.08569,128.02397,85.50191,87.32754,141.67961
36.0,418.23532,340.62198,804.53839,368.82614,586.70685,723.2453,379.3988,431.92322,296.7554,80.71795,54.68209,47.53258,1612.61072,425.08569,128.02397,85.50191,87.32754,141.67961
