Temp,A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
35.0,1305.65015,1085.67395,2478.35913,1117.48816,1621.29822,1898.69312,927.19385,1092.90381,637.69067,246.36189,161.56071,115.02884,3558.21216,1201.3291,370.50644,227.45169,227.77182,426.21951
34.67,1305.65015,1084.7356,2477.40698,1117.48816,1619.83691,1897.99634,927.19385,1092.90381,637.27386,246.36189,161.56071,115.02884,3553.75757,1232.13245,370.50644,227.45169,227.77182,426.21951
35.0,1305.65015,1084.7356,2477.40698,1117.48816,1619.83691,1895.90601,926.68665,1091.95142,637.27386,246.36189,161.56071,115.02884,3555.98486,1200.30237,370.50644,226.62158,227.77182,425.03885
35.0,1305.65015,1084.7356,2475.50269,1116.57068,1620.56763,1896.60278,927.19385,1092.42761,637.27386,246.36189,161.56071,115.02884,3553.75757,1232.13245,370.50644,227.45169,227.77182,425.03885
35.33,1305.65015,1085.67395,2477.40698,1116.57068,1620.56763,1898.69312,927.19385,1092.90381,637.27386,245.97934,161.56071,115.02884,3553.75757,1200.30237,370.50644,227.45169,227.77182,425.03885
35.33,1305.65015,1084.7356,2477.40698,1117.48816,1619.83691,1898.69312,927.19385,1092.90381,637.27386,245.97934,161.56071,115.02884,3553.75757,1234.18604,370.50644,227.45169,227.77182,425.03885
35.33,1305.65015,1085.67395,2477.40698,1117.48816,1621.29822,1900.08667,927.19385,1093.38013,637.69067,246.36189,161.56071,115.02884,3559.32593,1201.3291,371.35428,227.45169,227.77182,426.21951
35.0,1305.65015,1085.67395,2477.40698,1116.57068,1621.29822,1899.38989,927.70105,1092.90381,637.69067,246.36189,161.56071,115.02884,3554.87109,1202.35596,370.50644,227.45169,227.77182,426.21951
35.0,1305.65015,1085.67395,2478.35913,1117.48816,1620.56763,1899.38989,927.19385,1092.90381,637.69067,246.36189,161.56071,115.02884,3553.75757,1202.35596,370.50644,227.45169,227.77182,425.03885
35.0,1305.65015,1085.67395,2477.40698,1117.48816,1620.56763,1898.69312,927.19385,1092.42761,636.85712,245.97934,161.56071,115.02884,3557.09839,1235.21277,370.50644,227.45169,227.77182,425.03885
41.67,1285.10815,1047.20154,2425.99268,1135.83777,1531.42908,1799.75208,914.51343,1069.09326,621.01904,245.5968,158.45378,115.02884,3436.8208,1174.63293,369.6586,225.79146,216.06813,402.60623
41.67,1285.10815,1047.20154,2425.99268,1135.83777,1531.42908,1799.75208,915.02063,1068.61707,620.60223,245.5968,158.45378,115.02884,3435.70728,1174.63293,369.6586,225.79146,216.06813,402.60623
41.67,1284.28638,1047.20154,2425.04053,1135.83777,1530.69836,1799.0553,914.51343,1070.04578,621.43579,245.5968,158.45378,115.02884,3433.47998,1174.63293,369.6586,225.79146,215.16785,402.60623
42.0,1284.28638,1046.26318,2425.04053,1135.83777,1531.42908,1799.0553,915.02063,1070.04578,621.43579,245.5968,158.45378,114.07819,3432.36621,1174.63293,369.6586,225.79146,216.06813,402.60623
41.67,1284.28638,1046.26318,2425.04053,1135.83777,1530.69836,1799.0553,914.00623,1068.61707,620.60223,245.5968,158.45378,114.07819,3432.36621,1174.63293,369.6586,225.79146,215.16785,402.60623
41.67,1284.28638,1046.26318,2425.04053,1135.83777,1530.69836,1799.0553,914.51343,1069.09326,621.43579,245.21425,158.45378,114.07819,3435.70728,1174.63293,369.6586,225.79146,215.16785,402.60623
