Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
35.33,779.77466,743.17523,1966.12048,961.51691,1593.53381,2036.6532,653.80353,771.93774,589.7597,195.4828,141.05493,94.11451,4093.89307,1005.21472,349.31042,205.86868,215.16785,345.93439
35.33,812.64191,769.4491,2037.52917,979.86646,1635.91113,2105.6333,650.25305,774.79504,589.7597,192.42241,141.05493,95.06516,4076.07397,1031.91089,350.15826,206.69881,216.06813,347.11505
35.33,811.82019,768.51074,2034.67285,971.60919,1624.22083,2099.3623,646.70251,769.5567,586.00854,190.89221,140.43355,94.11451,4051.573,1011.37537,348.46259,206.69881,215.16785,348.29572
35.0,810.99854,767.57239,2028.96008,970.69171,1619.83691,2095.18164,644.67365,766.22321,584.75818,190.89221,139.81215,94.11451,4052.68677,1010.34857,348.46259,206.69881,215.16785,348.29572
35.67,820.8587,775.07922,2048.00244,973.44409,1625.68213,2103.54297,640.61591,762.41351,584.75818,190.50966,139.81215,94.11451,4024.84473,1008.29504,347.61475,205.86868,214.26756,347.11505
35.33,840.57904,795.72302,2116.55493,945.9198,1580.3822,2050.58862,611.19727,730.03119,581.42383,181.71103,134.84106,93.16386,3716.35498,1003.16113,332.35361,201.71811,205.26472,344.75372
35.0,831.54053,783.52441,2105.12939,945.9198,1578.19019,2067.31104,595.98071,710.98279,555.58276,180.94592,131.11273,92.2132,3780.94849,1021.64313,335.74496,202.54822,203.46416,344.75372
35.33,794.56494,755.37384,2040.3855,957.84698,1578.9209,2040.83374,657.86127,772.8902,596.42834,195.4828,139.19077,95.06516,4059.3689,1046.28577,346.76691,205.86868,214.26756,348.29572
35.67,779.77466,738.48346,1925.17944,972.52667,1599.37891,2044.31763,688.29437,803.84387,602.26343,199.69086,144.16187,96.01581,4217.51172,1024.72351,354.39746,209.18915,220.56955,348.29572
35.67,797.02997,762.88068,2067.04468,909.22064,1497.81946,1949.55713,627.93542,735.74573,560.58429,184.00632,129.24857,92.2132,3717.46875,1023.69672,328.96225,200.888,200.76331,347.11505
35.33,783.88306,746.92865,2010.86987,946.83728,1548.23389,2025.50488,658.36853,769.5567,591.01007,195.10025,137.948,94.11451,4052.68677,1042.17871,345.91907,205.86868,211.56671,348.29572
35.0,784.70477,744.11359,1937.55688,954.17706,1585.4967,2041.53052,639.60144,755.27039,602.26343,190.89221,143.54048,94.11451,4058.25513,1023.69672,348.46259,206.69881,220.56955,348.29572
35.67,797.02997,763.81903,2072.75757,929.40515,1544.58069,1989.96973,633.00763,747.1748,579.3399,187.83182,134.21967,93.16386,3836.63257,1039.09839,336.5928,203.37834,207.06529,348.29572
35.33,772.37952,735.66846,2013.7262,936.745,1562.11609,2013.65979,624.38495,736.22192,571.00409,188.59691,135.46245,92.2132,3994.77539,1014.45569,343.37555,205.03857,211.56671,348.29572
35.33,790.45654,752.55878,1978.49792,946.83728,1583.30469,2053.37549,639.60144,754.79419,579.75671,189.74457,138.56938,93.16386,4024.84473,1049.36609,346.76691,206.69881,216.96841,350.65704
35.67,783.0614,744.11359,2064.18848,940.41492,1535.08228,2010.17603,612.21167,728.6026,550.5813,184.38887,129.24857,92.2132,3897.88501,994.94696,339.13635,203.37834,200.76331,344.75372
35.0,801.96002,761.00397,1987.06702,950.5072,1594.2644,2068.70459,628.44269,746.69861,582.25745,187.06671,139.19077,93.16386,3983.63843,1049.36609,345.91907,206.69881,216.96841,350.65704
35.33,799.495,770.38745,2070.85327,898.21094,1476.63074,1943.98303,568.591,680.98151,540.1615,173.67749,124.89886,90.3119,3525.91553,978.51849,319.63599,195.9073,194.46132,338.8504
35.67,767.44946,733.79175,1948.9823,960.59943,1597.9176,2047.80151,691.33765,800.51044,597.67871,201.22105,143.54048,95.06516,4237.55811,1019.5896,355.2453,209.18915,220.56955,349.47638
35.33,804.42505,763.81903,2001.34875,945.00232,1592.8031,2054.07227,622.35608,739.55542,580.59027,186.68417,139.19077,93.16386,3913.47656,1049.36609,341.67987,204.20845,216.96841,349.47638
