Temp,A,B,C,D,E,F,G,H,I,J,K,L,R,S,T,U,V,W
32.0,1271.96118,1056.58496,2348.87134,1071.61426,1521.20007,1700.11414,785.68011,960.99347,671.45074,256.30817,165.91043,115.02884,3685.17187,1295.7926,375.59351,227.45169,236.77466,452.19412
32.67,1271.13953,1056.58496,2348.87134,1071.61426,1520.46936,1700.11414,786.18738,961.46967,671.86755,256.30817,165.91043,115.02884,3689.62671,1296.81934,375.59351,227.45169,236.77466,452.19412
32.33,1271.13953,1056.58496,2347.91919,1071.61426,1519.73877,1699.41736,786.18738,960.99347,671.45074,256.30817,165.91043,115.02884,3688.51294,1292.71228,374.74567,227.45169,236.77466,452.19412
32.67,1271.13953,1056.58496,2347.91919,1071.61426,1519.73877,1699.41736,786.18738,960.99347,671.45074,256.30817,165.91043,115.02884,3688.51294,1299.89966,374.74567,227.45169,236.77466,451.01346
32.67,1271.13953,1056.58496,2347.91919,1071.61426,1519.73877,1699.41736,786.18738,960.99347,671.45074,256.30817,165.91043,115.02884,3685.17187,1260.8822,374.74567,227.45169,236.77466,452.19412
32.67,1271.13953,1056.58496,2348.87134,1071.61426,1519.73877,1700.11414,786.18738,960.99347,671.45074,256.30817,165.91043,115.02884,3685.17187,1260.8822,375.59351,227.45169,236.77466,452.19412
32.67,1271.13953,1055.64661,2347.91919,1072.53174,1519.00806,1700.11414,786.18738,960.99347,671.45074,256.30817,165.91043,115.02884,3688.51294,1260.8822,374.74567,227.45169,236.77466,452.19412
32.67,1271.13953,1055.64661,2346.96704,1071.61426,1519.00806,1699.41736,785.68011,960.99347,671.034,255.92563,165.91043,115.02884,3687.39917,1292.71228,374.74567,227.45169,236.77466,451.01346
32.67,1271.13953,1055.64661,2346.96704,1070.69678,1519.00806,1699.41736,785.68011,960.99347,671.034,255.92563,165.91043,115.02884,3687.39917,1292.71228,375.59351,227.45169,236.77466,452.19412
32.33,1271.13953,1055.64661,2346.96704,1070.69678,1519.00806,1699.41736,786.18738,960.99347,671.45074,255.92563,165.91043,115.02884,3686.28564,1296.81934,375.59351,227.45169,236.77466,451.01346
35.67,1281.82141,1052.83154,2374.57837,1087.21143,1505.12585,1683.39172,766.40588,944.80231,663.94855,255.54308,165.91043,115.97949,3651.76147,1275.25708,378.98486,230.77216,233.17352,448.65213
35.67,1281.82141,1052.83154,2374.57837,1087.21143,1505.85657,1684.0885,765.89862,945.2785,663.53174,255.54308,165.91043,115.97949,3651.76147,1309.14075,378.98486,230.77216,233.17352,448.65213
35.67,1280.99963,1052.83154,2373.62622,1087.21143,1505.85657,1683.39172,766.40588,944.80231,663.94855,255.54308,165.91043,115.97949,3648.42041,1308.11389,378.98486,230.77216,233.17352,448.65213
35.67,1280.17798,1052.83154,2374.57837,1088.12891,1505.12585,1683.39172,766.40588,944.80231,663.94855,255.54308,165.91043,115.97949,3651.76147,1308.11389,378.98486,230.77216,233.17352,448.65213
35.67,1281.82141,1052.83154,2373.62622,1087.21143,1504.39526,1682.69495,765.89862,944.80231,663.53174,255.54308,165.91043,115.02884,3649.53418,1308.11389,378.98486,230.77216,233.17352,448.65213
35.33,1281.82141,1052.83154,2374.57837,1087.21143,1505.85657,1684.0885,766.40588,944.80231,663.94855,255.54308,165.91043,115.97949,3649.53418,1309.14075,378.98486,230.77216,233.17352,448.65213
35.0,1281.82141,1052.83154,2373.62622,1087.21143,1506.58716,1684.0885,766.40588,945.2785,663.53174,255.54308,165.91043,115.97949,3649.53418,1311.19421,378.98486,230.77216,233.17352,448.65213
