Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
30.67,585.03644,187.67052,355.13943,187.16551,258.64786,280.79755,151.65808,192.38918,120.45268,71.15421,131.73412,75.10148,628.11633,302.89923,116.1542,72.22006,129.64088,377.81232
31.0,584.21472,187.67052,355.13943,188.08298,258.64786,280.79755,151.65808,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
30.33,584.21472,187.67052,355.13943,187.16551,258.64786,280.79755,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
30.67,585.03644,187.67052,354.18732,188.08298,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,302.89923,116.1542,72.22006,129.64088,377.81232
30.67,584.21472,188.60887,355.13943,187.16551,259.37848,280.79755,152.1653,192.86539,120.45268,71.53676,131.73412,75.10148,629.23004,312.14023,116.1542,72.22006,130.54117,378.99298
30.67,584.21472,188.60887,354.18732,187.16551,258.64786,280.79755,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
30.33,584.21472,188.60887,354.18732,188.08298,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,302.89923,116.1542,72.22006,129.64088,377.81232
30.67,584.21472,188.60887,354.18732,187.16551,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
31.0,584.21472,187.67052,354.18732,188.08298,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
30.33,584.21472,187.67052,354.18732,187.16551,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
30.67,584.21472,187.67052,354.18732,187.16551,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,378.99298
31.0,584.21472,187.67052,354.18732,187.16551,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
31.0,584.21472,187.67052,354.18732,187.16551,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,311.11343,116.1542,72.22006,129.64088,377.81232
30.67,585.03644,187.67052,354.18732,188.08298,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,312.14023,116.1542,72.22006,129.64088,377.81232
30.67,585.03644,187.67052,354.18732,188.08298,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,301.87244,116.1542,72.22006,129.64088,377.81232
31.0,584.21472,188.60887,354.18732,187.16551,258.64786,280.10077,151.65808,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,301.87244,116.1542,72.22006,129.64088,377.81232
31.0,584.21472,188.60887,354.18732,187.16551,258.64786,280.10077,152.1653,192.86539,120.45268,71.15421,131.73412,75.10148,628.11633,302.89923,116.1542,72.22006,129.64088,377.81232
30.67,584.21472,188.60887,354.18732,187.16551,258.64786,280.10077,151.65808,192.38918,120.45268,71.15421,131.73412,75.10148,628.11633,301.87244,116.1542,72.22006,129.64088,377.81232
30.67,584.21472,187.67052,355.13943,188.08298,259.37848,280.79755,152.67252,193.3416,120.86948,71.53676,131.73412,75.10148,629.23004,302.89923,116.1542,72.22006,129.64088,377.81232
31.0,584.21472,187.67052,354.18732,188.08298,258.64786,280.79755,152.1653,193.3416,120.45268,71.53676,131.73412,75.10148,629.23004,312.14023,116.1542,72.22006,129.64088,377.81232
30.67,584.21472,187.67052,355.13943,188.08298,258.64786,280.10077,152.1653,193.3416,120.86948,71.53676,131.73412,75.10148,629.23004,302.89923,116.1542,72.22006,129.64088,377.81232
30.67,584.21472,187.67052,354.18732,188.08298,258.64786,280.10077,152.1653,193.3416,120.45268,71.53676,131.73412,76.05212,629.23004,301.87244,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,188.08298,258.64786,280.79755,152.1653,193.3416,120.45268,71.53676,131.73412,75.10148,629.23004,311.11343,116.1542,72.22006,129.64088,377.81232
31.0,584.21472,187.67052,354.18732,188.08298,258.64786,280.10077,152.1653,193.3416,120.86948,71.53676,131.73412,75.10148,628.11633,311.11343,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,195.24644,121.70306,71.53676,132.35551,76.05212,631.4574,312.14023,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,188.08298,259.37848,280.79755,153.68695,195.24644,121.70306,71.53676,132.35551,76.05212,630.34369,312.14023,116.1542,72.22006,129.64088,377.81232
30.33,584.21472,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,194.77023,121.70306,71.53676,132.35551,76.05212,631.4574,302.89923,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,194.77023,121.70306,71.53676,132.35551,76.05212,631.4574,301.87244,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,195.24644,121.70306,71.53676,132.35551,76.05212,631.4574,302.89923,116.1542,72.22006,129.64088,377.81232
30.67,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,195.24644,121.70306,71.91931,132.35551,76.05212,631.4574,312.14023,116.1542,72.22006,129.64088,377.81232
30.67,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,194.77023,121.70306,71.53676,132.35551,76.05212,630.34369,312.14023,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,195.24644,121.70306,71.53676,132.35551,76.05212,631.4574,312.14023,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,195.24644,121.70306,71.53676,132.35551,76.05212,631.4574,312.14023,116.1542,72.22006,129.64088,377.81232
30.67,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,195.24644,121.70306,71.53676,132.35551,76.05212,631.4574,311.11343,116.1542,72.22006,129.64088,377.81232
30.67,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,153.68695,195.24644,121.70306,71.91931,132.35551,76.05212,631.4574,301.87244,116.1542,72.22006,129.64088,377.81232
31.0,585.03644,187.67052,354.18732,189.00046,259.37848,280.79755,154.19417,195.24644,121.70306,71.91931,132.35551,76.05212,632.57104,302.89923,116.1542,72.22006,129.64088,377.81232
