Temp,A,B,C,D,E,F,G,H,R,I,S,J,T,U,V,W,K,L
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.2171,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,317.27411,97.50169,66.40926,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,342.21927,449.34583,521.87933,261.7243,312.87051,194.22475,65.03342,109.98557,70.34822,1031.26904,326.51511,97.50169,66.40926,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,327.54187,97.50169,65.57914,117.0369,309.33383
32.33,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,317.27411,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,326.51511,97.50169,66.40926,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.7243,312.87051,194.22475,65.03342,109.98557,70.34822,1030.15527,317.27411,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,327.54187,97.50169,65.57914,117.0369,309.33383
32.67,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.2171,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,317.27411,97.50169,66.40926,117.0369,309.33383
32.0,1235.80725,404.42996,741.69867,341.30179,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.36417,70.34822,1031.26904,327.54187,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,326.51511,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.2171,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,317.27411,97.50169,65.57914,117.0369,309.33383
32.0,1235.80725,404.42996,741.69867,341.30179,449.34583,521.87933,261.2171,312.87051,193.80795,65.03342,109.36417,70.34822,1031.26904,327.54187,97.50169,65.57914,117.0369,309.33383
32.33,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,317.27411,97.50169,65.57914,117.0369,309.33383
32.33,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.2171,312.87051,193.80795,65.03342,109.36417,70.34822,1031.26904,326.51511,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.2171,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,326.51511,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,522.57605,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,317.27411,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,342.21927,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,326.51511,97.50169,66.40926,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,327.54187,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,342.21927,449.34583,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,316.24731,97.50169,65.57914,117.0369,309.33383
32.33,1236.62891,404.42996,741.69867,341.30179,449.34583,522.57605,261.7243,312.87051,194.22475,65.03342,109.98557,70.34822,1030.15527,327.54187,97.50169,65.57914,117.0369,309.33383
32.33,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.7243,312.87051,194.22475,65.03342,109.98557,70.34822,1030.15527,317.27411,97.50169,65.57914,117.0369,309.33383
31.67,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,317.27411,97.50169,66.40926,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,449.34583,522.57605,261.7243,312.87051,194.22475,65.03342,109.98557,70.34822,1031.26904,326.51511,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.7243,312.87051,194.22475,65.03342,109.98557,70.34822,1030.15527,327.54187,97.50169,65.57914,117.0369,309.33383
32.33,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.2171,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,326.51511,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,522.57605,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,326.51511,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,317.27411,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,448.6152,521.87933,261.2171,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,317.27411,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,342.21927,448.6152,521.87933,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1031.26904,326.51511,97.50169,65.57914,117.0369,309.33383
32.0,1236.62891,404.42996,741.69867,341.30179,449.34583,521.87933,261.7243,312.87051,194.22475,65.03342,109.98557,70.34822,1031.26904,327.54187,97.50169,65.57914,117.0369,309.33383
32.33,1236.62891,404.42996,741.69867,341.30179,449.34583,522.57605,261.7243,312.87051,193.80795,65.03342,109.98557,70.34822,1030.15527,326.51511,97.50169,65.57914,117.0369,310.5145
